seller_id,TotalFreightCost,TotalShipments
3a490ba60afa30ece0e7d50cfe74a4f0,165.87,8
92d14edfb62ee5ae7fdff70b0f4e7233,165.65,13
7c4618c82226628831613e95e9c22f44,165.54,13
7354220fb240bde543b3c40c060d41e7,165.13,7
d3dcf0604eabf0224fbd5948b5e02f69,165.11,9
2cb6eb1b7185064167657fa09f541105,164.78,7
fa3a0b5aabb344b9a92e3524b0202123,164.41,7
b6dc74ed30f124f95227bed4e43a3bed,164.33,10
2f74af7a0ee5636f12c2336f9fffed47,163.77,13
ae45df84722b1d15c5f32b23a095746c,163.66,12
55c26bcb609f480eb7868594245febb5,161.83,6
c42fd8e4d47dfb18ce5222f2dd7752f9,161.64,11
acb6c2ca5c82411c1fdb88d5fd5eb95e,161.61,11
d94ba08b99bedd6a5f6c875ecc4a6fac,161.6,9
dc7192adf8ba09569261f4a8d576afe0,161.43,8
2953ce3a88f5e3c3b696d77fc9e4c8eb,161.32,15
a36ac007a4d18f865c8d32c3b2402c2d,161.17,8
e644cbadf7eeb30d0d29f335ce7d52ec,161.12,9
0873d9f8f36123f8d910f4760e788cfb,161.06,6
6e0908ef4d4efadbc3cc2b74ea477cb0,160.83,11
b0b346d3a89f5eb4c2968af3f083cd43,160.7,9
4049512728d969bec69f84088b012416,160.43,9
89de2d6f23e9746ff309705b23581faa,160.08,8
761681a821d8275bc79f552116d06869,159.98,3
ff4ea69c2a729e83e63c7579e4ef8170,159.82,8
48e954b2da4f6a750c844173b347ed40,159.01,6
714b9a1332840f257b49f476bea4e341,158.15,6
3968920b9aa752ab98f7d5888c9252f2,157.71,10
6b9b80d53ba3676eafe60268a810b5a1,157.51,9
8d46553a36e68f95350a200c12f8f2e2,157.21,11
35ef5aa32949680f627efec3c23e705c,156.81,5
5795aebfe331fbcd02a2c4b679fb7952,156.09,6
615005a3ef192c00c6f0e977cee3d2bc,155.64,11
be3b4b0f050a6aa1b2d901c4b77e979f,155.52,8
67225bff54a172ff67579aaf583efd78,155.11,8
c03121937e54a93fcc1825c3098bbb6e,154.94,7
ea6b12bf9ffe2bac34602ec631d97a47,154.89,9
13c2ed7698b3ca92dad49e849219da59,154.68,9
b248792ac0b60ec3f93d80af1b4fae47,153.85,9
5a413ade68e8f8d93071a7f52a64cb9e,153.77,14
b2eecf5ea250510da76590ca79d60e5d,153.15,11
4eb61f060e7dcc1d5a80d806c35cc541,153.12,8
596849622429351f47b32e6cae1055ff,153.1,13
f783a638e9c6af4a7d0dbfde811e7a81,153.1,5
c4f7fee5b0db50e87766f5a4d1b1b758,152.69,5
ba5daa4041e1f15cdf34b76e3e18a450,152.55,15
515d781150feed28a6ac091bb0e3cb8c,152.37,6
9dd59e43f0c9f0553244e8f9c2fb247e,151.82,10
0aea4c6ae1505b3228ddf3dd7822ee5b,151.75,8
2ff6b7bff164ef05590a52734e1296da,151.53,7
3c88ed2e76a2247933a15daa7161eb1c,151.2,1
54583ab379489add547fe47b628db589,151.08,10
8d899e15a5925f097cca50faa49b15e3,150.98,10
1e9d5a33694bddb76316fd1f54734d20,150.94,2
120476eb7a04c149d14772edaf5d9bf2,150.83,6
af7cdac9d9897cddead9c6b08976c642,150.47,6
ff4e2d38692ce827b1a4f4b8196e680d,150.28,11
0ddefe3c7a032b91f4e25b9c3a08fca1,150,10
262237171f48e85819065498cac80d7b,150,10
bafc5aa11e413978be29040f51342e70,149.92,9
f0e103c63864d5405b958d984b6e94c9,149.71,11
7c51de0ab286204ce75ff42bf7c10d92,149.64,4
6879c4d287a8dd06b11f54ea8f78e4da,149.46,6
71dc18fd8cbf5fd77f45dd8b427abb34,149.4,9
822b63912576852aea9a8436d72317b7,149.34,7
1b7e5006cb25dd23ce8686691013b121,149.22,11
6c6cc59a5c00cacc5054ca06d65cc282,148.71,1
b274baf5bbd142410eb2958cf685d684,148.67,7
8f2b51a30523cdecddc2f179f351c7d6,148.33,8
52a52b9f656520e99716f5bc40f661c8,148.12,8
48985c61529077fa4f1e38bcff0f2ed3,148.07,7
8e2b3afb420011ef0c88c9d5f11ea526,147.93,11
10ff823eda2b032e2c93d17a7d294736,147.88,8
1acde099eb406aa220b1169b188b42da,147.4,10
0bebbb2cea103a4a020c95d43fd7d754,147.14,9
014d9a685fd57276679edd00e07089e5,146.93,12
7813ea3ebd9411dc600b4dd01f7a97b9,146.59,9
ae8bfdbf1c2a2a2dee92d799db0a31c6,146.22,8
3d4b1ae7539303b5704493798893e82c,145.69,9
91f5779a8731baca4809fdeade81803f,145.63,6
7210cd29727d674c00741e5e387b3ccd,145.09,13
3ea00e1dea2b0659dbaf654735929220,144.97,7
1b65c144b17e607c0f37f10bb7dfec8d,144.85,5
e58a5b390e28abc0b216cfb0e07d27d7,144.63,7
7b98de631987e26dd6d803490c43a13c,144.43,8
7994b065a7ffb14e71c6312cf87b9de2,144.34,7
034b9387752bfa309f350a70cd45ffa3,144.26,8
4e480be820e37de1444325ff358c9296,143.44,2
b080809eaacb49e5ca07290981472431,143.4,11
ed9eef5be0992d413d251fadba1a410d,143.24,9
d5c530f4884a75ae0dba9c148718d278,143.21,8
fe1b067411b8c5066e962aa146ccee03,143.1,8
4d600e08ecbe08258c79e536c5a42fee,142.96,7
4cf490a58259286ada5ba8525ba9e84a,142.55,7
11938fcc75f6902fea1d0a6f72b54a57,142.16,2
e88c9b79e592e370d6bd852eeefbf057,142.11,9
bd149ed516d4c5d418d5781f8e18919f,141.94,9
3d3ccf2b2f8134b10dce9dd446f0e075,141.93,3
4deebb3199eeafb282ae33229144f94b,141.79,5
297d5eccd19fa9a83b2630071ff105e4,141.76,8
457fe919b032a3f7dadba6fb92cf7855,141.22,12
9d39404483343dd55c7ae254494d8388,141.08,10
8a9260f2b0340411d6d2a56bcf4f7378,140.94,9
c3ee2331a724e6fc02c4b698b57a73f3,140.88,3
aae5e7b457a3c72ee230a47d98fceda5,140.77,7
cac63f48c38cd7d002a7e846dcd99a23,140.62,10
86ff3eaef0267069cc891a2ed9d10a17,140.61,7
4e8dacf3d38f281ae26c3e0321d92d88,140.58,9
57d2ba47f7a3209aa347532ae75c1165,140.24,2
15ead3a5037a918ddb520dfe39a3d2b9,140.22,7
485452467ff670447e84a8370c3fc898,139.74,3
0249d282d911d23cb8b869ab49c99f53,138.88,11
e0eabded302882513ced4ea3eb0c7059,138.79,8
32fdd5d44ecb43dfd6a24b9369eca144,138.68,8
f9d010e39375d9c91dce3f40b73a2f84,138.14,5
b0f2a6122a90a93eb03e68653dd960e3,137.98,7
0a85ebe4e328db81ac9109781205e2f7,137.75,12
fe1bbc5feda5c8979a8a1b3b2512d5a6,137.53,10
53b0300ca793f9834cd69c0678d35ee8,137.31,10
b7cc6c5e001441ae8cdd5c69a480cbe4,137.25,5
9e6967d3cf386d284251784b18ccb485,137.23,11
79a679c36c08d606b3fd47ead9de109b,137.22,7
700f03c207639c22d933381ff60b35c2,136.45,4
8b87cd0d43d49b9bdf40f56229364d59,135.88,2
5fd924b4836098a5be0ecf81ba054ce0,135.54,8
f021c962aaba8ef6eb527a9c2c8394d1,135.37,5
e819bcfade7b5d88a27325eb6cfd62c5,135.35,11
4391ea5c5990502176a1dcda44a2373d,135.3,5
7b7ed56ae755e2880f2b69632e839c1e,135.1,5
f22a247b79dd22ecd91dc8e3b2a1b07c,134.9,8
55029529919c0123526150bd26ca8f20,134.88,7
ac6417315ae5da8f9a38ee11de6f7780,134.72,7
7df1fc11cc5cbc518b39faa60cf5d67c,134.36,5
2aa3443d7bf9d9bb11133f420d75e083,134.12,10
d2f3e277560ed4c6361284429b00f037,134.11,7
0b0ddbc7b9d9584f442c7ac92b0ff6c9,133.88,3
fd435faa3c0422b60440ea3480d0e77c,133.87,1
e70053bf73d1b5863932e53a9fa47496,133.58,7
269cff2d3c8d205c11f37a52402ea93b,133.41,5
e53d5b9b29d1218281f4a907ada18626,133.25,5
134b867a0f7f8bbe6abf10f91874891e,132.95,1
9b522ba7eae9e1d04082f267144583cc,132.95,5
6bef34c5be6f2bbd70aa5165f6df94b1,132.88,2
4b39558c138930b9e5489c93b6df5fe3,132.4,5
3f9be91358837bff69df67edfa3e42e8,132.36,7
7bcd7c5f8631701474db233ccf1c094b,132.04,8
d1582f4043306e6b91afa6a8a884f898,131.92,9
dace965ca58120f92f8d742a9fa1864b,131.77,8
8d92f3ea807b89465643c219455e7369,131.57,8
89ad3263c0931c47f976d7c5778e60f6,131.54,6
9cea4682e16655f7da87f406902e989e,131.47,9
aac51c486b672a9850d59f3e84b1cf88,131.29,13
a72c2f59332659e361d647515c698798,131.03,6
3d39fbf22a665714baf62fae36029e23,130.63,8
085f6f7e049c996695fb2074fe38d45e,130.56,8
c3aad7dc65449ae90a5e9c3c6c1e78e0,130.36,6
ba6ce6de456f6c11d08c17701ba5c26f,130.16,7
fe87f472055fbcf1d7e691c00b1560dc,130.16,6
6bd503a8230299c9316fb0f726933927,129.6,5
a53f60f05f822b5c621a50ff6a5cb362,129.13,6
1dd33b8119b3cb1056ed5dc88cd0aaf4,128.74,8
651fe66032c9520ee5587f694908040d,128.73,7
579891617139df7d8671d373f0669622,128.2,8
5dc203c7b84a0e71e878a179de05fb9a,128.15,5
c33a5c3c983090c8b78a28e65052a20d,128.13,8
9da1ca0bef29ee170e541927a5aeabdc,127.63,6
abbf6046bbdf1028606a5bc7f00c99e7,127.01,6
2f09f7d37a97956d11cc1a7cadd5262b,126.91,8
e1b12447a7563944843191754aeb5562,126.67,10
e3dd723429d1b23614b7fa85e2c7a853,126.57,8
1d0997ff06b524ce9289ffd75114ecd3,126.57,3
134a288e7de827ec5ec62e3ec9c3a295,126.55,9
2379bdc3888025689a9deb7b141507d5,126.11,9
725af026f869236a8dd0ceb98564d156,125.95,5
7f40d06aa0b5f1aa4f41af8c0480e2ef,125.68,6
3d4824f20035949c710eaf111f869d39,125.6,9
f626e15b7314c267e4429010866f70e9,125.47,7
4f1f1c8666cdb6442f775c4e8caed465,125.41,2
11eac105f3f90a9b87b19c89d91e24f3,124.94,5
b3f19518fcec265b2e97af287725f981,124.88,8
0570350b23eda5444f8d1d9544932058,124.86,11
f3295428338a40977a03f555246a70f4,124.4,7
0d83f8e03188682112cc0d93523705cc,124.31,8
3076499bbc033a927bf4a8a41bcf7fd4,124.3,9
20a8b0dc55da94fe74d112082427c84f,123.98,7
26bad72add1f86e08a776ce4ffdaf1ca,123.92,7
f5fea3ffed6c2e889bab72705557c63a,123.8,1
e3d3b3efac954a60d61be70b7e05b49b,123.78,3
747e73c01a4593d4cf60dcf970fd2689,123.77,3
7ecef8194babfec876ca720714327841,123.76,8
6b803197e03abd5056b4313306b4f29d,123.62,12
54aa8463e87776b5612f4bdc4bd5d4de,123.53,7
9c7fd21e0aa159b20da593371f08ff7c,123.5,8
68ca56ce86830f3d31b1b7ec6a54da3e,123.34,5
3d621842b2ed28e2b474132480edac3c,123.21,8
3bfba5a77604f6dfae7e6dd7aaf65821,122.69,4
6da1992f915d77be95d7fa48b36904af,122.66,9
b87a7ea0c30fad2dd6781b74a0064859,122.35,9
c447f8dd3ed213f291d65ef074a268eb,122.23,8
5acd070dd3fe441bbb2ec1f1ede515ee,122.2,8
9ac4f14370b1e24ddc58be041b7f99df,122.14,5
4c61e37f664c3c88aff092aa5ac779d7,119.86,8
661ad5fcc28cdfb8bcadb12bb2272475,119.78,7
2f4b9d112bfa44a214bc6cef085d17c8,119.27,6
954e95f20808d7e5d11f0de292d078e0,119.18,4
3faf68a3b0af94b10bac70d86077be49,119.16,7
41b14765bd56c8ad10971074380f9c0c,119.13,10
6eeed17989b0ae47c9f11ece6f38ea90,119.01,3
f9ec7093df3a7b346b7bcf7864069ca3,118.93,9
ec8463980a4e0ea9f8517aea1ed0c419,118.76,8
35857757f553273b1056c1cabdace7fb,118.74,6
dbec9a0a7efeff029d4d9dce7dc4cc95,118.59,3
2e7ea2aafec5835e781b21d6d1faf1f1,118.22,7
eb72802c83dc7547529c9546d1a9b8ef,117.71,8
65a7c0788e4d632ccb5e1b594b87f0bb,117.42,9
c24173065483e421f9e5e7f599de101d,117.3,9
abe021b01ba992245271b9aa422032df,117.24,2
6824a69c9ea0313eba299dd4a2dba09a,117.18,7
c79151301b9d90985d1fa52879213105,116.34,7
ead2bab70821ea148476ae9bc08548ac,116.2,9
70f84699be677ec988d1fa824aef7d90,116.14,5
ad75519a07f039025e83795a4418470f,115.82,9
e4ebd3f87bf70440014f07ddda7fbe03,115.76,7
7a9c12e235c36247c3c81f50d6ea9cea,115.69,5
de66a66f2dd06bb9ec37aa96987466a3,115.66,8
e5f9e61ceb5f523cc966e0f34095032f,115.44,4
c990d6cf976a5718aaedc539f383ab88,115.35,9
ffff564a4f9085cd26170f4732393726,115.35,8
0ad80de75c811326389cfb1daba7d45e,115.32,6
ff1e15b778c700abdd4d239b81ac466d,114.86,7
20611af7866c6068fd5ae1f9dbe15c92,114.5,2
20b54c376b794ed028df09a3cd88e8dc,114.2,7
29fe9f200d3fa0c668d2aa1ec7e08dfb,114.16,5
14ee35374a7876217954b5fa08e50463,114.05,6
9cad4b68bb993ee401a3c5aaa2bc26dd,114.03,7
e45edf75f568ed2f93f78d060e246e25,113.92,7
5a6a02f419701fc8c605af71d4fc57a4,113.91,11
9c3c24eca51c52b91c1de727d2a2ae06,113.66,6
b0398568231ba5e6734af1881671a317,113.35,4
72c38a04bd6a1c3dbc5298425a0db86d,113.35,5
81783131d2a97c8d44d406a4be81b5d9,113.15,9
8a87611c08849ffeeccab52aa798b6c7,113.05,6
ab3e0c171fe84a7ba7de130f19cfb485,112.88,7
b127efdabeffb5d559349c7b172eb75d,112.77,10
8c0de775f52fe41590b376a3b7c50f68,112.72,8
6750d71153f00fc58829af2a8ef1bcf1,112.5,6
a4bd6e9adf39b63f43dc545d3ca1f53d,112.38,5
525e75a6fb1454a2325ab1734bcec221,112.22,10
ba6b4a237f92479743cf0ca06b67a9ac,111.82,8
2c3d56f92f360fb89d849b84e8f50eae,111.76,7
41c9d3997dd3c072c31139dc5bb5761f,111.74,3
b56828a9f9027f3c918c04ca720d9e3c,111.61,3
0f0c984a4a955310903b6b6008660bad,111.57,4
d197aa8fbc64087f61984deef05f6227,111.56,7
508808d438fe2ff972ed13bb8f4a82e2,111.2,10
7402d13c03a7e91366337cd1de471144,110.9,3
a806a4bb063ea7ca6d374eafa50a6058,110.87,6
6e1862e15f33d9994bc25922a85e1efc,110.83,12
55dedd83e501d8248880557d9073cbfd,110.79,9
72146da5774cabf2632faedcae097a76,110.49,6
1b45169b635ef59425637e9a33eb5fb3,110.45,8
a218df5c097b0ca409cfaac1488cc7f6,110.01,4
9c54608f0996c32ae4743089d915f845,109.92,3
e627629ba868740e287800f1a9be81c2,109.56,11
4ef4c39cf3c24f326434cf0b2e48046a,109.51,8
ef30892870c278497523264be1be2241,109.34,9
0e982cff76cc0579f632cea8a0e38c9d,109.26,7
6e4a902d1054e4e17aa6eab87fac1c75,109.13,8
8e670472e453ba34a379331513d6aab1,108.96,1
0fe2d9733ed841eb064503920015a8c0,108.71,3
6025c79c035c3d772133b8b8238463b2,108.59,4
901b460cdce0c64e471230d7f2f9f3a3,108.56,5
33cbda8716511e27e556dff9d8418bf2,108.17,6
c54679b132454625907c773d273d4126,107.93,8
a1544b9ea0b2390e020537d4daa89049,107.33,8
c3f5668699a1b04c0fa61ecea1e2bff6,107.12,3
b8a0adc91af209270c2c725168eb00fd,107.09,6
3afc536624bc2e65bddfb5db33cc01f3,107.07,6
89c127985a8b130cfa45c1d36764017a,107.02,6
1703bc09972dab9782e7a9194943b69f,106.21,1
6bb62a4912377c7bfe7cb17b406bc7e6,105.87,6
ab9db4cf53b08b828b64dccaafc2d9f0,105.82,4
3f9c56764fabca627406093dcb3ef0b4,105.65,7
458c6fa920810ce2492da71bc26d9eec,105.61,2
77714512e8d4dda9c234da8e3faf16e4,105.58,6
57fe6232e67823593374a2281d7a8af8,105.36,8
9bc484c87d79cd4874e05ca182658045,105.12,8
c004e5ea15737026cecaee0447e00b75,105.12,1
2d2322d842118867781fc737e96d59a1,104.97,10
458d868c9642f55f18f04e951a3fdde6,104.75,2
9fc70243fb26800cba56e8f014797004,104.7,7
fac35d150712afb921ec59ac5f39bb11,104.64,6
612a743d294c27884fb7b80d2b19ba35,104.45,3
2d9e8987a2ea5cf88dce330249043ff1,104.37,2
b67d6c666e8dce1d078c882825e12704,104.19,8
c8660dcf9ba70575f45d80fe28c27713,103.99,7
27a56ff04b34c2ba34ce6ba4d3b9d616,102.98,8
63b9ae557efed31d1f7687917d248a8d,102.81,7
1bc2e21de46adfea6b98cc96b00f3b40,102.6,5
50bf89f1349bc0409a268c3a49678009,102.57,1
9d489893ff6af05029671b785f54b998,102.54,6
312ba1d77e9c332ef21f9598b7f64cd7,102.41,7
5566627eab3fe93fd6ee08798226101a,102.31,5
1e483cc5c76fef08d3ca05f9a8af7d01,102.28,10
606ce7768feac12c5e8bd58db8b08f0f,102.26,5
94231344608e603693b0a8891143f65d,102.18,3
ab27bbbad5239bc31a34709275a70db4,102.15,11
c8e135e7b21ecbc36c1153a29d2f5a06,101.98,7
7aa538dd6e114e503a2e6154ea352253,101.92,5
2f73e04d12cdf0c945ded66bb3fcf6c7,101.85,3
1cd9e0cc1839d55516843def5600816d,101.72,5
d7827b2af99326a03b0ed9c7a24db0d3,101.7,1
ccbd753e6863fe7314dc6c0ca5a074e7,101.56,1
61b18775be84fb700a6b2d0ba097bf66,101.51,5
7f35f9daf223da737b78738fbae4d977,101.01,5
69a43819c758c65a5befb0b471c954d7,100.91,3
167fd940acebc789debd6eb418c46e38,100.9,5
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,100.88,3
1fe61aa5494bd3ae92a2c13e067c810f,100.82,2
039b29ff3b3473435d0cd59040575de9,100.65,9
2a167ca73899c85001a837d8fb4962f6,100.62,3
bfd938b22bc99bce1ae60dc602889f52,100.47,6
f8d5c7085db9a4ad2b8c1ffbeb2798c8,100.41,6
4a82168aaef173cbb6e46ae88728f919,100.39,4
5f06030071324cc52bf0304014ac7234,100.35,4
70b52a4cfc823994561b00bad161b4ed,100.35,10
e73bf2cea7fe4b0b4d287a7568ed1099,100.13,5
9b1585752613ec342d03bbab9997ec48,100.06,3
b1204cfda1d4948679db3cfc0d3cb95c,100.05,6
a1bea7061f61f6fdd9a85a6325ba1033,99.93,9
2ba91c7ad80ff88b23b7db823b43c233,99.93,6
efff9341f3f8f5237b44ff67ed36a7bf,99.66,5
0d4c8269e7f0401201794deef160edd6,99.39,4
97e995629983723d11830a829bc2b246,99.37,5
e83c76265fc54bf41eac728805e4da77,99.19,8
94b9108d4b637ba65bb4f1e53cfcf8d8,99.13,8
365e4bce19bda0082c3d15d83fdb8bcd,98.62,7
b29d3380981c51df13fc6fbe87e1763d,98.58,7
c3fe93ba3085f92855c97e57f38c8c05,98.18,6
e51f22821f0c12a16ad5c020cdcd55e9,98.13,4
95b293867b5862941c9cd74f756a3c68,98.12,9
79565f7d5603b24ddf07ade262547f2f,98.11,7
46ef1a25845fc051c2998d878354810c,98.04,5
48328ec9a579151d9cc6a86d4a59336c,97.78,1
a3082f442524a1be452e3189e003b361,97.65,4
86bf77bdb52e615674772d5817c6212f,97.58,5
f4ce8ca9fa7157e3b33f536ac9a4487d,97.53,4
fec8cd45395b3cb0c2b173d7739706a1,96.94,4
23ca5f678e0b3ea6c630b30fa8bf51ea,96.39,7
6650fcccd8cd2f7e55ffa524f30c4c59,96.31,2
a5bff0f43eb51f0cad7c37fac7244c8a,96.27,5
152ee17e4c8aaf53dac99f3462e4999b,95.97,6
bdf0d02d36a1d839d0c39c4a887cdd49,95.95,7
25be943a321c8938947bdaabca979a90,95.63,3
debe6615cd90cc0c2eac2b8988e1f628,95.53,5
20a7efa9721046319bdde5d60b6b5365,95.39,6
939f6e231201f26803cb5c3a3d2940b3,95.02,4
a37c340b91cb0169e8b029db6440fba2,94.95,5
c70a353f02429c00775a46a75fb787da,94.94,6
f12d3c2a14729ae461b920c11fe20fdc,94.87,11
83353a83fd769dfafa4f21a72b15e3e5,94.83,5
bb2afe2061d53c6968aa0cffa233a8ec,94.62,6
160e4f13fd3a64b1b86807be88b5ffb0,94.45,4
9dc79dd988ac42f4d56c340d7048420a,94.33,4
90b36c5aeb728d5504a39f435bef0c5f,94,4
b4b447d715f9ab302a188fb43d3e96b3,93.73,5
bb3dca718920a4d7ec3cc9ffb025108b,93.7,3
eba88037e1dca898cd02881f67ced679,93.47,6
4dbd95a08b31ede5c82d3f861cb1ce1a,93.14,4
4170f6a9367e6b5d6401d03ce6d54569,93.03,5
961dff0a659b4561334372337dd897d9,92.74,3
d594982fd877af63ace38ea1fca27c76,92.66,7
dc64d75cc406bb0697be983831430e60,92.55,4
ba6b68b55fe8704377a7d43c8e5c0185,92.45,5
a06c8ff043abea0528ee44171e2140a2,92.43,8
6c6e3d67f969468f3bfd33f827a31222,92.41,6
71271995e85f5b8530be99ed54a91b89,92.15,6
2b03ac196f5ed62ac483960fe0fa3b65,92.09,7
353e21e8bf8de2722b4fae1636664b76,91.89,4
a64e44665225d19dfc0277eeeaaccc57,91.76,6
5962468f885ea01a1b6a97a218797b0a,91.74,6
8060d731897e33b5c5ae575ce1e209e1,91.45,5
253f95b3a0e6983ae18aed49fbc2b845,91.44,5
a21c11ec5c3f03e7cc9f9203bff9e1c6,90.88,4
038b75b729c8a9a04b0d07cba7eabe86,90.85,2
21c62b998a043ebe31161d38f84929fc,90.84,4
bc30de0d71bd6260b936a026b5cf7200,90.48,3
c522be04e020c1e7b79f3acff36513d5,90.48,6
22c32ec35d0116ef02c281798a25bf8b,90.43,6
538caafddff204241cecbf3a02e6b3cf,90.41,8
39f776d2974049026ff531fc42ef2a3e,90.37,4
e560e4022d8f7aebf155db95946c5c0f,90.21,2
8dfbc5ff27df12f6cef751d3b9554222,90.12,4
aded58c8142dedc5494a81f948431fab,89.98,5
9539213aa8e023c01937bef95dc006da,89.94,9
6c17baf138731a4aaacc3210adf2037b,89.92,5
b44dbfbf62e52125f3c15d230569ea91,89.69,8
427165bf50f8ca07efc7bdc2bfcf1688,89.4,5
dcf3755cefcdc158ad0b7bdde51e871b,89.33,3
c5e60e39c0f42b8e827daa13cff74afa,89.1,8
08ad4ac1388e4420ca531c3edfc46198,89.05,7
6ee85be3693ed79a8e80718743d80655,88.97,5
70bf57d811208f8923b41bbd499a67a4,88.93,7
cc80e2f693fa6e2408f47ccf62413fc1,88.63,2
377bc18334c78dd2f1535ef22a3ad225,88.46,1
3be5841cdcc46de4ed3f9116f104b2c5,88.35,4
0951a6e282947e09cd47969f4ed0b47f,88.02,7
baa49d93c8c8841e27400a300f5d74b2,88.02,6
633ecdf879b94b5337cca303328e4a25,87.89,6
74871d19219c7d518d0090283e03c137,87.87,7
0c7f30ae9b147eca07affbef92832a6a,87.61,5
e83e93b71371817b11d78a63ff156aee,87.38,3
94ca168e8bcb407ab85c5da308863027,87.36,5
c0f783394e37cd9c9d7f5f81141450fa,87.35,6
25debeafbce801fdd479539350185eee,87.12,6
1e8c6a4c538f286aee9573239740a4b4,87.12,5
713e3a23ca5e47786eb6f0d99f94cfac,87.03,4
244b04680fdbded0acf5aebd9c92b44a,86.99,2
fc59392d66ef99377e50356ee4f3b4e1,86.97,5
1284de4ae8aa26997e748c851557cf0e,86.87,3
556a6409838156ea299c9d1f9e2dde43,86.84,4
e59e489e2ea74bd409b798b5daf49de3,86.76,5
73b8eb4a9a729d4019b24ed1be748cbf,86.6,7
0761743cbffb25d7148189e9f1a5f03a,86.2,7
14f2b3587172b9db894c9bad8dab520b,86.06,2
4e326052e5dbba8adcd512f3450a307e,85.96,6
5733d806668f8712c24b9abaefbfa642,85.88,2
c747d5b92c7648417faea95d36d763e8,85.75,1
3d700782d7818f2c1e0d7a9e9d75fc00,85.41,3
091065b789659bc3cd9af9cb3a6253ff,85.37,2
6dc9bec584588412a6a338830946a3e4,84.96,1
d4a5e99e0dd915df64ba55a7fbd583fd,84.6,6
2f4b0d3b9634b647d4edee577d7ebb7e,84.41,11
1c56ffe0e9dea2657fc6e95b53f40b13,84.39,3
ec5c1d94df153d473b37f880977ae58e,84.07,3
698f5fa55a5f73d0740e9d9a773e8093,83.99,6
f3975e8a41157005d4bcbb358678cd9b,83.98,2
ef9952469137ff190bacafe117f51537,83.94,5
c0aff2da32c17759d30b22fb0af6649d,83.53,5
29e6e05b65f93bc224c644319dc52ecf,83.32,4
fa14641f57b655e933124a9ea49cd7a5,83.06,7
f18112da765e0971ca5d510dec322bdd,82.95,2
49cdc90518a4f82676b38b3c1aa43ff6,82.61,5
cb4a705d00e100b9732d0ca34817d441,82.56,2
6219ba2359cfb97f2e38fd4c321eb309,82.55,5
a7c88262832dfc683781d6a421edefae,82.42,5
f1198c871e0171278b63f40d112caeec,82.27,2
bac692d6c0ed08467878018e6cc9c26c,82.23,3
5236605f4d4b0b3e4df85b850393fca0,82.18,5
b9c0ffa92f3ff9a5a3d45ef7213c0842,82.17,3
05e107217c7266362fd44b75b2cd4cc4,82.01,8
a3b42d266fa8afc874b909422ce88582,81.84,6
902c99f1ac505c0d18778b61bcd636f7,81.82,3
327b89b872c14d1c0be7235ef4871685,81.8,3
4c1c7281388a33dd06daac44f9fadbd1,81.59,5
4bf658053d453036c70976bccb2c31b2,81.57,2
117cfc326c6d50da67ca858ff5c0c852,81.48,5
3a4127e1ba7208ea37044c5092aae170,81.45,5
cf1313c6e2c01c2f4b014f97db4bcd2b,81.3,5
3cfa1358a6caa965278721344c8d76f2,81.25,5
717b78b0950b51ed00b1471d858b0edc,81.15,5
45c20d94d9171b0bcfab3c955e47d67b,81.11,4
9ed65337433adfbedefd23dd76eaa494,81.05,6
e5899683388855d3dabe8913bbe365de,80.98,3
134285d1f41da5c13a756ee8142c8a4e,80.93,4
5194c22ed1f616ec0c0f33c571542879,80.85,4
bff9deb0ec77d437f3305a79cf25529e,80.79,5
d79e8478eed9999493990b44955fb22e,80.72,5
626ab1cd96932367f0eeec2e47046c12,80.47,3
2dd1fb6f0e42a2243b8a01e40cd41216,80.43,4
1d2732ef8321502ee8488e8bed1ab8cd,80.18,5
8fec2e460530482132c436cfb5439925,80.15,5
bf961104a38e01b9062ee026bb657dee,79.9,4
a35ef466c6fd6d052f5d241240d3c5e2,79.65,3
ad87df7699e83b8a91822a4a0b765c3a,79.38,6
365e445f796710c3431557e85caa25db,79.3,5
51209b446b2073894bdc0face6c73ffc,79.28,4
da20530872245d6cd9d2f5725613c430,79.26,3
fedf2c1386e137f296b3bbf3b635e69d,79.16,5
a35124e2d763d7ca3fbe3b97d143200f,78.89,7
10cdd491d1dbea8fb4ead97b19c334ce,78.86,3
f419677537694f0462a91990df6ca44f,78.78,6
4a1917ef994878940e1fb03eeb787ad7,78.62,3
97e4a63591ca439a2b8b7efd20e6e19e,78.55,5
f35becee938e982bd615edf8ef12bcfb,78.22,6
2fb25ab44bdbeae6a4d816e0d0c9d500,78.21,5
8ea394aed8138685abe1eb9f25e1021d,77.6,2
48bad451945f5227341793478d6353ea,77.49,3
422be4cc81a457fdb46f47edeb968ae5,77.47,1
7f5e4d5efad7e44b91115dd1decb65f3,77.42,9
df47da4ae86fa4db890d05aaf24e21d8,77.18,5
c1f12f926d0ba950578b4fa41115cbb6,76.96,4
28ea411b354f14b1a494be4e79f0ce02,76.93,6
fa74b2f3287d296e9fbd2cc80f2d1cf1,76.18,5
50770d25768b0486d89be26afca3108f,76.09,6
6e13dd869aa7185f601c941423abcc8f,76.08,6
17eea220a40cc0d2c0c5346379682398,76,3
777a0c55737f34ffeb78010f7542ab41,75.83,6
3dfd3dc96f7f8598eca74e9ac8a2fa31,75.7,6
52092ddbd3a58c450a4459bf051b2287,75.35,6
