seller_id,TotalOrders,CanceledOrders,ReturnRate_Percentage
5733d806668f8712c24b9abaefbfa642,2,NULL,NULL
5741dc2bf5044c34d0698681c5081bed,3,NULL,NULL
575df70bde3f9f2b30bf8d2e9910d725,34,NULL,NULL
577719699805dd125d5b6fdde5943bba,8,NULL,NULL
578460d8319c51dab351cd9db95eadfe,1,NULL,NULL
578fa3a9cb6b6dceab39231ad59cdaca,3,NULL,NULL
5795aebfe331fbcd02a2c4b679fb7952,6,NULL,NULL
579891617139df7d8671d373f0669622,8,NULL,NULL
57a834594e1e9e9219603bfec184eadc,1,NULL,NULL
57c764b4a836300be881e2ff86e449f9,30,NULL,NULL
57d2ba47f7a3209aa347532ae75c1165,2,NULL,NULL
57df9869a600bd6b7c405f2a862eccfb,5,NULL,NULL
57e632711dec9ec14ca7546769483e7e,65,NULL,NULL
57fe6232e67823593374a2281d7a8af8,8,NULL,NULL
582d4f8675b945722eda7c0cb61ba4c7,71,NULL,NULL
585175ec331ea177fa47199e39a6170a,1,NULL,NULL
586a871d4f1221763fddb6ceefdeb95e,2,NULL,NULL
5882820ef11c4c068eea0677a7a879b4,14,NULL,NULL
5882f40daf39bc2a465e0cb453ddc222,1,NULL,NULL
534a01cc6df1e034e05c32028a291fa2,5,NULL,NULL
535bf14f36346c7f59d87cece104d70c,1,NULL,NULL
537eb890efff034a88679788b647c564,173,NULL,NULL
539ed9e19811677513447759be5eccfc,2,NULL,NULL
53b0300ca793f9834cd69c0678d35ee8,10,NULL,NULL
53d00c40e32aeb924a84ce72b1af869d,17,NULL,NULL
5587130f9850696ed7fafbc91c2cee44,2,NULL,NULL
559d56f3b8f0bc2e5a9a62fe2ce2a39f,2,NULL,NULL
55a5b51f93f2b70ea513f5a047b0262a,41,NULL,NULL
55bb6fe5bebe5012e2d7d9928e1128ff,16,NULL,NULL
55c26bcb609f480eb7868594245febb5,6,NULL,NULL
55c96925041a14097b6a7825554f4ad5,10,NULL,NULL
55d3daac7c404d59e51c2aa2f4dc5a23,28,NULL,NULL
55dedd83e501d8248880557d9073cbfd,9,NULL,NULL
55f7a3319d80f7fdf078b8f03e6725fe,22,NULL,NULL
562f8cfc51f265411f487d07e9c40e7f,13,NULL,NULL
50770d25768b0486d89be26afca3108f,6,NULL,NULL
503c1de08ae81a2d86f17951b204db55,22,NULL,NULL
5058e8c1e82653974541e83690655b4a,78,NULL,NULL
4d8809767a5bafe22909c77951fb6b41,1,NULL,NULL
4d9fea3499bdc22aa4da4e339365f215,2,NULL,NULL
4da0e408c99d2fdc2126dc9fce518060,54,NULL,NULL
4dab98ca6cd6d3df586203cefd28a042,1,NULL,NULL
50c9975695009e5e6473912e83a6d1da,68,NULL,NULL
51209b446b2073894bdc0face6c73ffc,4,NULL,NULL
512d298ac2a96d1931b6bd30aa21f61d,12,NULL,NULL
513a54369b6a8a6602fcb0e129c6d78d,2,NULL,NULL
5145090ab595c0d0b8557199f5701fbf,4,NULL,NULL
5151aea44289d6c6b090ee31c2132508,7,NULL,NULL
515d781150feed28a6ac091bb0e3cb8c,6,NULL,NULL
5415337f1863452476d42d9f14a16a61,1,NULL,NULL
54219883e72aad869adfb2a54b7bfa0f,5,NULL,NULL
542917da124346b47ea1ac79a93ce454,20,NULL,NULL
5444b12c82f21c923f2639ebc722c1ea,1,NULL,NULL
544863df86ed3b78a04e0820d41430ee,1,NULL,NULL
54583ab379489add547fe47b628db589,10,NULL,NULL
54965bbe3e4f07ae045b90b0b8541f52,86,NULL,NULL
54a1852d1b8f10312c55e906355666ee,204,NULL,NULL
54aa8463e87776b5612f4bdc4bd5d4de,7,NULL,NULL
54c04bdb5ec46762f8f08c7e8f86ed4a,19,NULL,NULL
55029529919c0123526150bd26ca8f20,7,NULL,NULL
553a440137d6e0cf776aee0bb83ac9f5,2,NULL,NULL
5563732abe64c3036cb97ad924128dd1,3,NULL,NULL
5566627eab3fe93fd6ee08798226101a,5,NULL,NULL
556a6409838156ea299c9d1f9e2dde43,4,NULL,NULL
63704069d9bd3a75c1cf59babe56004a,1,NULL,NULL
638cba8be1fb599bbb76fd6948351eb3,26,NULL,NULL
63a79f5a7eb5cb48a7e5787b141c7993,11,NULL,NULL
63b464dbf392c7b80d12d932fa7cafed,39,NULL,NULL
63b9ae557efed31d1f7687917d248a8d,7,NULL,NULL
63bc58679c44e8a998792119fd7ad23e,1,NULL,NULL
63ffcb71394dd8ea3872ed9ffda17c74,17,NULL,NULL
640e21a7d01df7614a3b4923e990d40c,137,NULL,NULL
6426d21aca402a131fc0a5d0960a3c90,23,NULL,NULL
643214e62b870443ccbe55ab29a4dccf,68,NULL,NULL
643c01d7c56a724bec0454f4780e8a3e,2,NULL,NULL
6481e96574816ead57975da2c0f6d80d,43,NULL,NULL
64b87978a11c1ea7501a89eabe8c2c1a,7,NULL,NULL
64c9a1db4e73e19aaafd3286dc448c96,1,NULL,NULL
64cc804291f90c81f02bfc2bb58ff55a,2,NULL,NULL
651530bf5c607240ccdd89a30c9c9712,1,NULL,NULL
651fe66032c9520ee5587f694908040d,7,NULL,NULL
6524b847b982cd56bb5d4b02b776ee42,2,NULL,NULL
6548c2550b6e2d8f18053216e1c7b6f3,5,NULL,NULL
655220df33262c7e0c4949a147366f94,15,NULL,NULL
6561d6bf844e464b4019442692b40e02,1,NULL,NULL
6562efe88ce0826a4ca4f189f03b4b84,21,NULL,NULL
656591be56071d4c9ef4e5fee78a578a,11,NULL,NULL
6576fd3e23c88f0e5d4d23f39bba0542,1,NULL,NULL
657969cca82e884d272385ec0ef06edd,3,NULL,NULL
659e8466eb3ff1b0e8740d74fb7bbedd,14,NULL,NULL
65a7c0788e4d632ccb5e1b594b87f0bb,9,NULL,NULL
65b081a070633e057c462abdd6fb9dd8,20,NULL,NULL
65c255b299faf2d12050937cc219c46c,2,NULL,NULL
65febd49fd28ec955651299159b1f527,40,NULL,NULL
6601ee6383e7f452be71929f8de48bbb,2,NULL,NULL
6614814a00d344b846ae209f95ee7e3f,1,NULL,NULL
661ad5fcc28cdfb8bcadb12bb2272475,7,NULL,NULL
6624bc09786f0e41ae48dfc5eeb1a9e2,1,NULL,NULL
6650fcccd8cd2f7e55ffa524f30c4c59,3,NULL,NULL
6219ba2359cfb97f2e38fd4c321eb309,6,NULL,NULL
6235903333ba7de1928c869e268e5964,1,NULL,NULL
623ad9d0c1e14bb5464a8c72bff7b4af,1,NULL,NULL
624f4ece8da4aafb77699233d480f8ef,55,NULL,NULL
626ab1cd96932367f0eeec2e47046c12,3,NULL,NULL
62760d278921b5f352461620d68a9cee,3,NULL,NULL
6288c69c4ce638e59925e59193f98b16,22,NULL,NULL
62c50c1af4dfdc4149d25c5222043d39,19,NULL,NULL
62d977e2b2aee830de3e039a28490d12,2,NULL,NULL
62de60d81c55c29d76a6bce418b31cef,1,NULL,NULL
60da8bfa7eebe230b7d66ac4082d79b3,3,NULL,NULL
610f72e407cdd7caaa2f8167b0163fd8,17,NULL,NULL
612170e34b97004b3ba37eae81836b4c,110,NULL,NULL
612a743d294c27884fb7b80d2b19ba35,3,NULL,NULL
615005a3ef192c00c6f0e977cee3d2bc,11,NULL,NULL
615c3462099ffa940d37b17dfda19594,2,NULL,NULL
6179a28a13a726c29b3bf54c070dccab,2,NULL,NULL
6187a137b2af59dfdbad8d9f8c373c14,2,NULL,NULL
61b18775be84fb700a6b2d0ba097bf66,5,NULL,NULL
5f26c1408a65b42a7224cd463bdf3292,10,NULL,NULL
5f3ae9136c875522250f8184f253413a,46,NULL,NULL
5f57db27027655e6c6a391601daa0258,1,NULL,NULL
5f5a58930c3c35f3b5af264f34fb8c85,3,NULL,NULL
5f5b43b2bffa8656e4bc6efeb13cc649,29,NULL,NULL
5f67c6082caacb26e431a7b17940cece,14,NULL,NULL
5f7300535881cef3b625fd683cf7d145,11,NULL,NULL
5fd924b4836098a5be0ecf81ba054ce0,8,NULL,NULL
602044f2c16190c2c6e45eb35c2e21cb,57,NULL,NULL
6025c79c035c3d772133b8b8238463b2,4,NULL,NULL
6039e27294dc75811c0d8a39069f52c0,75,NULL,NULL
60562ab00b8054280520d390c8c0045c,17,NULL,NULL
6061155addc1e54b4cfb51c1c2a32ad8,33,NULL,NULL
606ce7768feac12c5e8bd58db8b08f0f,5,NULL,NULL
609e1a9a6c2539919b8205cf7c4e6ff0,130,NULL,NULL
6a53b90c3ad9e0b56d9fe5c69165fff5,4,NULL,NULL
6a8a889bde935bafa76d7848782dfaf9,30,NULL,NULL
6a8b085f816a1f75f92dbac6eb545f8f,135,NULL,NULL
6aa3928696eab49a19a466e665a649fd,22,NULL,NULL
6b15924333bd1a741595fe981ea04822,21,NULL,NULL
6b1c4d4d9ccf0be3d8544eb0e71e5318,1,NULL,NULL
6b243f80ed07b10f0e8aa0f21a205f3c,89,NULL,NULL
6b2612338467c08c9b25f0cc55b1578d,1,NULL,NULL
6b333a05bf188ef3e1f1662a86bd9855,13,NULL,NULL
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,43,NULL,NULL
6b536a23086fba0d58c08d68814397f6,23,NULL,NULL
6b803197e03abd5056b4313306b4f29d,12,NULL,NULL
6b89abe95848c850399130d149a39b63,8,NULL,NULL
6b90f847357d8981edd79a1eb1bf0acb,47,NULL,NULL
6b9b80d53ba3676eafe60268a810b5a1,10,NULL,NULL
6ba4733aa33f6386e9fb0c0fd3993b38,3,NULL,NULL
6bb0724edf0b62fb91ac404873a97241,18,NULL,NULL
6bb62a4912377c7bfe7cb17b406bc7e6,6,NULL,NULL
6bb66d9870c2e01c05655c7ed0e7ee13,3,NULL,NULL
6bbcb8924baf70b7fe2fe2097e8cd407,11,NULL,NULL
6bcb2352a2a0c38b845f598298ab9d26,2,NULL,NULL
6bd503a8230299c9316fb0f726933927,5,NULL,NULL
6bd69102ab48df500790a8cecfc285c2,5,NULL,NULL
6bef34c5be6f2bbd70aa5165f6df94b1,2,NULL,NULL
6c12e40690c335dbc2f68a4134d30dc1,18,NULL,NULL
6c177e38df6d3f34182b1f1d427231bf,56,NULL,NULL
6c17baf138731a4aaacc3210adf2037b,5,NULL,NULL
6d04126aba80df143fd038e711b8fd96,1,NULL,NULL
6d1b9c9579132c87d2703ec38c30f2c5,4,NULL,NULL
6d22a1fcebb6dd08c9cd90b92a93e8d0,13,NULL,NULL
6d2f2e3b539480db1e0842b3a4e32e6e,6,NULL,NULL
6d66611d7c44cc30ce351abc49a68421,176,NULL,NULL
6d7f8d9d594e28796b6b3205b00f459c,3,NULL,NULL
6d803cb79cc31c41c4c789a75933b3c7,66,NULL,NULL
6d988d6174a2c27441597174f8905515,23,NULL,NULL
6da1992f915d77be95d7fa48b36904af,9,NULL,NULL
6dc9bec584588412a6a338830946a3e4,2,NULL,NULL
6dd7dce75cd55c1ce255dc38d9f0cd46,1,NULL,NULL
6ddc28b61be28373b4503a1f61cf98a9,11,NULL,NULL
6df688df543f90e9b38f4319e75a9d88,56,NULL,NULL
6e0908ef4d4efadbc3cc2b74ea477cb0,11,NULL,NULL
6e13dd869aa7185f601c941423abcc8f,6,NULL,NULL
6e1862e15f33d9994bc25922a85e1efc,14,NULL,NULL
66fd84ee7528c0c0de85d0f44a73d5ab,21,NULL,NULL
670a9dda115b5a88b18cfadee8de2332,11,NULL,NULL
670c26e0f1bf8d0576271d5cfaec6d2b,87,NULL,NULL
671585f5a2af58b6e276bc01003c0d2b,27,NULL,NULL
67225bff54a172ff67579aaf583efd78,8,NULL,NULL
674207551483fec113276b67b0d871ff,1,NULL,NULL
6750d71153f00fc58829af2a8ef1bcf1,6,NULL,NULL
67883baaae6134ee81b271a542613728,19,NULL,NULL
679769a98cfcc6da877c8486ff1c13f3,21,NULL,NULL
67bf6941ba2f1fa1d02c375766bc3e53,22,NULL,NULL
63191ead8d3b2f937cd1996fdcbbad20,1,NULL,NULL
63272377184e969942f7fff221be858d,2,NULL,NULL
6338ea67c41078a46ad99cc009654956,44,NULL,NULL
633ecdf879b94b5337cca303328e4a25,6,NULL,NULL
668bf321538e5072858eaef6087ce027,1,NULL,NULL
66922902710d126a0e7d26b0e3805106,156,NULL,NULL
61c36f0fc4a47f9532e5512b66668e62,1,NULL,NULL
61f159ef6da2d441951d2c0efa719362,3,NULL,NULL
698624c6632eeba1774924dbea24c700,1,NULL,NULL
6989574bd97d9773f10d232b6c07da59,7,NULL,NULL
698f5fa55a5f73d0740e9d9a773e8093,6,NULL,NULL
69a43819c758c65a5befb0b471c954d7,3,NULL,NULL
69b5eaa096c3f9d1e5c398c597f567d6,2,NULL,NULL
6a0cbc8af2e8abd1bdfb777943d174c6,35,NULL,NULL
6a3139c7bf09ece22a4713d956acbe5e,1,NULL,NULL
6a38087bc8ad4f89ff453561005f6dea,22,NULL,NULL
6806dad1da97bfb5a9038eac6881f706,14,NULL,NULL
681fce914360217db47784ae28905a96,24,NULL,NULL
6824a69c9ea0313eba299dd4a2dba09a,7,NULL,NULL
685b870da5b52a710782c9c0fefbeb5b,2,NULL,NULL
6860153b69cc696d5dcfe1cdaaafcf62,84,NULL,NULL
6861de0f40cacb0602e473c51639f980,8,NULL,NULL
686886775c8f6b1191c7b953fb52708c,1,NULL,NULL
6879c4d287a8dd06b11f54ea8f78e4da,6,NULL,NULL
688756f717c462a206ad854c5027a64a,101,NULL,NULL
68ca56ce86830f3d31b1b7ec6a54da3e,6,NULL,NULL
68f86ba270525243e68ae74044f992b9,12,NULL,NULL
6902157ee16728322d61a1321fa79e58,2,NULL,NULL
693660429f9dc4ff704eb3d88dad54d7,2,NULL,NULL
695051e2981c8b19e77cafe450d5bdf3,1,NULL,NULL
9591fc341b1bfb7ef561e2968ec6e011,1,NULL,NULL
9596c870880d900012f2e8e6e30d06d7,24,NULL,NULL
9599519be538b98748162a2b48248960,3,NULL,NULL
95b293867b5862941c9cd74f756a3c68,9,NULL,NULL
95cca791657aabeff15a07eb152d7841,1,NULL,NULL
95e03ca3d4146e4011985981aeb959b9,193,NULL,NULL
95ec4458365c4d11f452ccf538377619,31,NULL,NULL
96804ea39d96eb908e7c3afdb671bb9e,40,NULL,NULL
968268a686aa05d1f529fb07dff08130,12,NULL,NULL
968ee78631915a63fef426d6733d7422,2,NULL,NULL
96e5dc09087bad639b4ee193104ec2e5,2,NULL,NULL
96f7c797de9ca20efbe14545bed63eec,3,NULL,NULL
972d0f9cf61b499a4812cf0bfa3ad3c4,88,NULL,NULL
96493fab2fbb13a14d0c0e8772eef5c3,64,NULL,NULL
964ff64dc05b13811c6d0f41e0aa5f6b,1,NULL,NULL
966cb4760537b1404caedd472cc610a5,75,NULL,NULL
92d14edfb62ee5ae7fdff70b0f4e7233,13,NULL,NULL
92eb0f42c21942b6552362b9b114707d,365,NULL,NULL
9315e491484b1b0081ca166fc164108d,1,NULL,NULL
933446e9a59dece7ae9175103820ca8f,3,NULL,NULL
934ed5cd1b9c1c7382d0a94a94b9e639,1,NULL,NULL
939e6227d6964a11a70aa91243e418f2,4,NULL,NULL
939f6e231201f26803cb5c3a3d2940b3,4,NULL,NULL
93b9a99027bd8bd6af682aff18dd19bf,21,NULL,NULL
93bef6edaa84956e8e575016449b6351,1,NULL,NULL
93dc87703c046b603023e75222018b45,36,NULL,NULL
94144541854e298c2d976cb893b81343,76,NULL,NULL
941554c5757b73ba0e50aa7732310afc,4,NULL,NULL
94165aea8a35c3c21499cbcae239b16c,1,NULL,NULL
94231344608e603693b0a8891143f65d,3,NULL,NULL
9449f25aeaf531019b76999ea49a6949,10,NULL,NULL
9485a23c0430ba1d58d359391606fce6,5,NULL,NULL
94b9108d4b637ba65bb4f1e53cfcf8d8,8,NULL,NULL
94c49f20a123aeb9360dbf80ff912bf6,3,NULL,NULL
94ca168e8bcb407ab85c5da308863027,5,NULL,NULL
94d76e96eedd976258cd3278ce56d5f2,1,NULL,NULL
94e93ce877be27a515118dbfd2c2be41,35,NULL,NULL
951e8cef368f09bb3f3d03c00ca4702c,71,NULL,NULL
9523fb39dd240aa958e040f8183d64f3,1,NULL,NULL
9535a841eecebed61a9fb1ac1cbb5597,2,NULL,NULL
9539213aa8e023c01937bef95dc006da,9,NULL,NULL
954e95f20808d7e5d11f0de292d078e0,4,NULL,NULL
9558aa23f77a9e0a0eca83540999f43b,2,NULL,NULL
8931a84a914b3fe9b1ddaa4d704947ca,32,NULL,NULL
8936ba0de1073ee888cb3185ae5dc661,1,NULL,NULL
929f342384a6607afe143d789ade1316,4,NULL,NULL
910a922b426b7ff95eaee129ad6c0e1f,2,NULL,NULL
913fd0ebba70bb919f7254a02239173c,1,NULL,NULL
9140bd1d9de28b197dce077bdd687438,8,NULL,NULL
9140ef75cc8211c4035935e80e567204,1,NULL,NULL
91543f9849d68d023e17194926598543,6,NULL,NULL
916748bc99315c2d202898ae58b1617e,32,NULL,NULL
918717417d88a9f9ae9735567e6c7682,4,NULL,NULL
918f6fbcf3ab724d805867303e593a1b,3,NULL,NULL
9198786624eaeb375793215cad26cfa6,10,NULL,NULL
91f0eec23d4a61d7d7caeefa3f0ad1ca,11,NULL,NULL
91f5779a8731baca4809fdeade81803f,6,NULL,NULL
91f848e9f4be368f4318775aac733370,73,NULL,NULL
9200e6ce317b67196b6b0bad4d4bd567,1,NULL,NULL
921323538c9f1c4e816f2720eac02bea,17,NULL,NULL
9261d76c62caaf0b24677c2ceb7f8f20,7,NULL,NULL
8e6d7754bc7e0f22c96d255ebda59eba,130,NULL,NULL
8e8a7ce9f2f970dc00e2acf6f6e199f6,66,NULL,NULL
8ea394aed8138685abe1eb9f25e1021d,2,NULL,NULL
8eb88b0acb3f90a717ad659221471fa7,2,NULL,NULL
8ec76bb0965af3f007692b26fa9d6623,1,NULL,NULL
8ed8ea9a57c862f2c18c2fe41f601d56,19,NULL,NULL
8f0fbe2cd4d472157dc1cdef6edecaa9,2,NULL,NULL
900ba814c251a692506d7834c1218441,88,NULL,NULL
901b460cdce0c64e471230d7f2f9f3a3,5,NULL,NULL
902c99f1ac505c0d18778b61bcd636f7,4,NULL,NULL
903037660cf848a717166eb7a06d616e,60,NULL,NULL
90b36c5aeb728d5504a39f435bef0c5f,7,NULL,NULL
90b57083da5d803237da74daec6dcb2b,2,NULL,NULL
880ce4951cf857ab1d9e0b75c1d856f4,1,NULL,NULL
883dd81e82754ac2c65e9790a7db8c9a,5,NULL,NULL
8daab2245ebdc277c51098d01c5ad8ef,16,NULL,NULL
8dd386be0767c330276ea6a3f96532d3,2,NULL,NULL
8de8fe3af4449ed695d2434c933ed73e,1,NULL,NULL
8def3db7f272735afb2ecd03aeca09a7,2,NULL,NULL
8dfbc5ff27df12f6cef751d3b9554222,4,NULL,NULL
8e29d051f810eb22959ede205b462b9f,2,NULL,NULL
8e2b3afb420011ef0c88c9d5f11ea526,11,NULL,NULL
8e34331b7eedd03be4e5d965c1956225,5,NULL,NULL
8e4f041ff58e7845456d3482524014b3,2,NULL,NULL
8e670472e453ba34a379331513d6aab1,1,NULL,NULL
8b2d4ab22f42c5cfc338b846decfda60,9,NULL,NULL
8b321bb669392f5163d04c59e235e066,1018,NULL,NULL
8b655f0855926bcb49f5835d38dfddf6,5,NULL,NULL
8b87cd0d43d49b9bdf40f56229364d59,5,NULL,NULL
8b8cfc8305aa441e4239358c9f6f2485,15,NULL,NULL
8b9d6eec4a7eb7d0f9d579ce0b38324d,53,NULL,NULL
8bb48dc19fccaa8613b6229bf7f452a2,95,NULL,NULL
8bd0e3abda539b9479c4b44a691be1ec,13,NULL,NULL
8bd0f31cf0a614c658f6763bd02dea69,35,NULL,NULL
8f2b51a30523cdecddc2f179f351c7d6,8,NULL,NULL
8f2ce03f928b567e3d56181ae20ae952,175,NULL,NULL
8f54d64f28a993550aa7943f12572959,16,NULL,NULL
8f580d36c1e9d6fbce95283403c7d447,8,NULL,NULL
8f78f0903005064036736c7173a5c2ed,21,NULL,NULL
8fb67a334bacec338885b4e9e1708073,1,NULL,NULL
8fb791022c1fc8909664f48ab7dc636d,5,NULL,NULL
8fbd63429be6d3e5e6d1a709b6464802,8,NULL,NULL
8fbe2ee446b97e128471be4ce983dc0d,3,NULL,NULL
8fd3b4468f6425810648177996c14cbd,1,NULL,NULL
8fdca8e349553f99bc738833a62c8802,29,NULL,NULL
8fe8786ee000001ab51d030dfd4a7bf1,5,NULL,NULL
8fec2e460530482132c436cfb5439925,5,NULL,NULL
8ff1a9df749e454105c55cda13e79143,14,NULL,NULL
8ff38bc3969e67c36c48343a07090f66,8,NULL,NULL
89757206b887aed36f3e18d858460fea,2,NULL,NULL
89a51f50b8095ea78d5768f34c13a76f,11,NULL,NULL
89ad3263c0931c47f976d7c5778e60f6,6,NULL,NULL
89bc797e2e29667aa035d4368f9b7f92,20,NULL,NULL
89c127985a8b130cfa45c1d36764017a,7,NULL,NULL
89d9a386b0b6e5fc8403071b03f7206a,5,NULL,NULL
89dda63a3c907c468ec88c310ed91213,2,NULL,NULL
89de2d6f23e9746ff309705b23581faa,8,NULL,NULL
89f69225956f951295ca4c7fb1266553,12,NULL,NULL
8a130737016f838139d31878787a39c9,62,NULL,NULL
8a1ff5c35f6595a73fef4c7b96e4908a,2,NULL,NULL
8a207b6080964f3c1fc9d35bd6096ba4,3,NULL,NULL
8a2d12a90e92f012ce5226fc6592b653,18,NULL,NULL
8a40ae794fa3f9892cee24bd5af0488b,6,NULL,NULL
8a43128d7f9a3db592b866e6861a6cce,4,NULL,NULL
8a432f4e5b471f8da497d7dc517666e2,106,NULL,NULL
8a87611c08849ffeeccab52aa798b6c7,14,NULL,NULL
8a8835a43bda99fd37310ad76c457510,3,NULL,NULL
8a9260f2b0340411d6d2a56bcf4f7378,9,NULL,NULL
8ab42aa58097fd4668d60cc648225d5f,26,NULL,NULL
8ae520247981aa06bc94abddf5f46d34,65,NULL,NULL
8b11118053756a9a2932f447e11fc1b5,1,NULL,NULL
8b181ee5518df84f18f4e1a43fe07923,1,NULL,NULL
8b2492b7ff4468839593fafeed55bad9,45,NULL,NULL
8c0de775f52fe41590b376a3b7c50f68,9,NULL,NULL
8c16d1f32a54d92897cc437244442e1b,118,NULL,NULL
8c351ed7c326c62123318f4f3246e906,2,NULL,NULL
8c3b533c63cca56240f94f1e3a6b18ef,8,NULL,NULL
8c5e007d7bd5693fa1386ffefbc99f6c,24,NULL,NULL
8c91bfea4263b8fba54081460693e2a1,2,NULL,NULL
8c9348f33ae3dada25c99c99ade2af78,2,NULL,NULL
8ca1551acf9832a4cf467bbbac15851f,12,NULL,NULL
8ca5b19e0263150d2c57afdde2b3d011,4,NULL,NULL
8cb7c5ddf41f4d506eba76e9a4702a25,2,NULL,NULL
8cbac7e12637ed9cffa18c7875207478,82,NULL,NULL
8cc6a0e5738e61a87b03c78b2ba9db4b,26,NULL,NULL
8ccf3cf69651cc1d8a02c8bfaf3b8568,2,NULL,NULL
8cf21434553b02cbd37c0bbd07e041b0,2,NULL,NULL
8d46553a36e68f95350a200c12f8f2e2,16,NULL,NULL
8d79c8a04e42d722a75097ce5cbcf2ef,28,NULL,NULL
8d899e15a5925f097cca50faa49b15e3,10,NULL,NULL
8d92f3ea807b89465643c219455e7369,8,NULL,NULL
a11a0e0ca67423425691db355cff69b0,2,NULL,NULL
a13580f0e8f782b7a543885a0ef99f08,10,NULL,NULL
a13aaf2d2886ab9fb30fb9a920160b8f,4,NULL,NULL
a1474fd46fd3430168f7ec202da39408,14,NULL,NULL
a150c540f572d0fb53992264bc5c10b5,1,NULL,NULL
a1544b9ea0b2390e020537d4daa89049,8,NULL,NULL
a154d7316f158bb42e6fa18bbe3afd3a,2,NULL,NULL
a20d8058c866dbaeca014d2cd20ac62e,2,NULL,NULL
a213f1bd6458f4a158f3746cb2514559,1,NULL,NULL
a218df5c097b0ca409cfaac1488cc7f6,4,NULL,NULL
a21c11ec5c3f03e7cc9f9203bff9e1c6,4,NULL,NULL
a23266650e7c84bb93fbbba502137478,16,NULL,NULL
a247197e2e9c19a6a53a6888cb8b660f,2,NULL,NULL
a254c682cc01e119f83530446f1df9a9,7,NULL,NULL
a2a41aedb70551d4a85aa04dc2fced48,2,NULL,NULL
a2b5b6105ea5942300631d2e76f4ffe0,16,NULL,NULL
a2b911e9ad40dc7d61c142a4683e2d85,1,NULL,NULL
9fbd5666d8618fa571c4230fafa09bd6,1,NULL,NULL
9fc70243fb26800cba56e8f014797004,7,NULL,NULL
9fe7c6641c79970ab48185498f547c09,1,NULL,NULL
a00824eb9093d40e589b940ec45c4eb0,3,NULL,NULL
a0415d9b25ede3c4b1e477e9916ffc03,10,NULL,NULL
a066df7361163e7ddc5d7452dd17448b,17,NULL,NULL
a06c8ff043abea0528ee44171e2140a2,8,NULL,NULL
a080fc8a850289b27500f6b49cca2553,4,NULL,NULL
a08692680c77d30a0b4280da5df01c5a,17,NULL,NULL
a09a13f18ed27932d08438aa6f12756e,1,NULL,NULL
a0a14e50070f3225b3eabba5b85da517,4,NULL,NULL
a0d7fbb07bb5ebc3b05980e750db56f3,4,NULL,NULL
a0e19590a0923cdd0614ea9427713ced,7,NULL,NULL
a1040efe9ff4a6f93c28b0499eada8f5,1,NULL,NULL
9b1585752613ec342d03bbab9997ec48,3,NULL,NULL
9b1ab052f5fca308ba743ac789ebb2e1,2,NULL,NULL
9b1f656ca3060f8af17a50d8a024b533,2,NULL,NULL
9b522ba7eae9e1d04082f267144583cc,6,NULL,NULL
9b76ad3d04236f76bc71c59470305e13,3,NULL,NULL
9bade61a92bed55a25d2b67b9f4ed739,3,NULL,NULL
9baf5cb77970f539089d09a38bcec5c3,33,NULL,NULL
9bc484c87d79cd4874e05ca182658045,9,NULL,NULL
9bcdfa7b615b3abb9461d9e3ad9886ae,20,NULL,NULL
9bf11dfc0bec77e5a23028043c3c5a8f,1,NULL,NULL
9c068d10aca38e85c50202e17b4a7e88,17,NULL,NULL
9b013e03b2ab786505a1d3b5c0756754,225,NULL,NULL
a1bea7061f61f6fdd9a85a6325ba1033,9,NULL,NULL
a1bea9970d8f65b240555f99c2214f7f,1,NULL,NULL
a2fa0bdc798ee84cdb08281337cf4fb6,13,NULL,NULL
a3082f442524a1be452e3189e003b361,4,NULL,NULL
a35124e2d763d7ca3fbe3b97d143200f,7,NULL,NULL
a353b1083c9863d756d9404695016d64,1,NULL,NULL
a35ef466c6fd6d052f5d241240d3c5e2,3,NULL,NULL
a369d693961cb93b61ca2cc518872a85,18,NULL,NULL
a36b125ac6d5fdbc7f50de85c9157bdc,26,NULL,NULL
a37c340b91cb0169e8b029db6440fba2,5,NULL,NULL
a3a38f4affed601eb87a97788c949667,263,NULL,NULL
a3b0df0065e264a91b7bbf5f844af5cd,2,NULL,NULL
a3b42d266fa8afc874b909422ce88582,6,NULL,NULL
a3dd39f583bc80bd8c5901c95878921e,37,NULL,NULL
a3e9a2c700480d9bb01fba070ba80a0e,144,NULL,NULL
a3f0b55de503387383c7b1de3ad7f678,26,NULL,NULL
a3fa18b3f688ec0fca3eb8bfcbd2d5b3,2,NULL,NULL
a414555ce331b8c8aea4a9cb8395194d,8,NULL,NULL
a4fc6eadaff1576af888509a53420f6a,1,NULL,NULL
a513150f33f99a06569e9cd5c4bb889b,2,NULL,NULL
a5259c149128e82c9d6d46e0c1c812bb,8,NULL,NULL
a53f60f05f822b5c621a50ff6a5cb362,6,NULL,NULL
a56a8043ebf66e42119618fb8cf232c6,1,NULL,NULL
a56e351445e5863fc8960640ba9190c7,4,NULL,NULL
a5a1bfcf728ab0e19182959cf0771ee4,24,NULL,NULL
a5bff0f43eb51f0cad7c37fac7244c8a,5,NULL,NULL
a5cba26a62b8b4d0145b68b841e62e7f,55,NULL,NULL
a5dd1946fb63ada8bcaa0c9cd8f11e22,7,NULL,NULL
a5ff20ff766e7f50bd5066f33da14413,4,NULL,NULL
a61cc04793308395a840807104365121,1,NULL,NULL
